Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-08-24,260.79737295362673,263.8534206873481,258.567265672125,259.4345397949219,11783894,0.0,0.0
2022-08-25,260.54956323669603,261.334222321047,257.3696194085465,257.98907470703125,8057930,0.0,0.0
2022-08-26,259.9713348753073,260.50820125712465,257.6999469017207,258.44329833984375,7224507,0.0,0.0
2022-08-29,256.0480775980396,260.13657696446035,255.09821469092915,258.9802551269531,11798961,0.0,0.0
2022-08-30,259.5583881513092,265.4640241874967,259.5583881513092,264.7206726074219,18516092,0.0,0.0
2022-09-01,263.8947228350569,265.877011292771,261.0038527794927,262.32537841796875,13765474,0.0,0.0
2022-09-02,263.2339553868557,267.8180665355072,262.69708882441705,266.90948486328125,26750910,0.0,0.0
2022-09-05,268.43754813231243,272.23697429073366,267.4050962254737,271.61749267578125,18144801,0.0,0.0
2022-09-06,272.5672643466169,272.5672643466169,269.59380594632364,270.2132873535156,12431779,0.0,0.0
2022-09-07,269.26345001530615,271.16314954823065,268.6439685496152,269.3460388183594,8397233,0.0,0.0
2022-09-08,271.74136334317825,273.06291527126564,270.50242640736667,272.4847412109375,11331350,0.0,0.0
2022-09-09,273.0628744473392,275.2929553629705,272.56728927625824,272.98028564453125,9770432,0.0,0.0
2022-09-12,274.2192243139073,274.54960570456757,272.5672911834894,273.3106689453125,9048240,0.0,0.0
2022-09-13,273.9714309836329,276.69709708202555,273.062875617502,276.2015380859375,10925371,0.0,0.0
2022-09-14,273.3932356660749,280.0009152997951,273.35192817916004,276.9861755371094,12739464,0.0,0.0
2022-09-15,277.8534655447925,278.3903582477678,274.9625954495669,275.9537658691406,8742900,0.0,0.0
2022-09-16,274.508300130491,276.3667183709045,272.3195004971111,273.64105224609375,12973988,0.0,0.0
2022-09-19,271.8239444836186,278.2664471600607,271.8239444836186,277.19268798828125,14918717,0.0,0.0
2022-09-20,279.7944597669526,280.49653005595815,276.6971047033432,277.5230712890625,9892945,0.0,0.0
2022-09-21,277.52304290598715,285.121892834061,277.1100727439219,281.6115417480469,21800547,0.0,0.0
2022-09-22,281.65286881001447,288.0540638295993,281.5702800072844,284.9980163574219,25111230,0.0,0.0
2022-09-23,287.0216230226694,288.7148636938839,283.5526052286243,286.1130676269531,23718397,0.0,0.0
2022-09-26,284.8327870769269,285.7413423569742,274.0127125116955,274.71478271484375,16829922,0.0,0.0
2022-09-27,276.6971079680975,280.45525205089524,275.87114137263256,276.5732116699219,10375837,0.0,0.0
2022-09-28,274.1779234589476,275.29296395155023,267.85931703900366,268.3962097167969,16151900,0.0,0.0
2022-09-29,271.7412787716535,276.6144623602292,270.7088272836108,275.08642578125,18985406,0.0,0.0
2022-09-30,275.0865002748844,277.3166076109009,272.69121531523365,274.3844299316406,12906555,0.0,0.0
2022-10-03,274.9626022605337,275.045217248957,266.99208827603354,267.9419250488281,9462192,0.0,0.0
2022-10-04,271.49355878142114,275.8711318497507,270.91538480226563,274.9212951660156,9142294,0.0,0.0
2022-10-06,276.69707307490677,280.2487054281175,274.67347742175554,278.0599060058594,23091432,0.0,0.0
2022-10-07,278.1838469589442,278.22515445213264,273.64106979296014,275.9537658691406,10910698,0.0,0.0
2022-10-10,272.5673072579149,273.7649627746661,269.3047744720419,270.79150390625,9750594,0.0,0.0
2022-10-11,271.7413112906105,272.9389666779915,268.5200601682649,269.51123046875,11018577,0.0,0.0
2022-10-12,270.87409895119845,273.7649690779184,268.2310214320715,272.64990234375,10735673,0.0,0.0
2022-10-13,272.5259991002834,273.6410395218355,270.91537352376776,271.4522399902344,7546587,0.0,0.0
2022-10-14,274.46699209903807,275.7885175422597,273.26933676114334,274.3017883300781,6672357,0.0,0.0
2022-10-17,273.47588773055065,276.49065436780756,272.2369507847434,274.4257507324219,7195922,0.0,0.0
2022-10-18,275.8298297826807,281.6528504493247,275.49944841618117,281.0746765136719,21691854,0.0,0.0
2022-10-19,283.387392555128,286.98033271098154,280.6617264534334,286.07177734375,16923690,0.0,0.0
2022-10-20,286.60863805710517,289.8711967570723,284.79152735924646,288.8387451171875,19186222,0.0,0.0
2022-10-21,291.72959990597735,291.72959990597735,284.54374564177084,285.4523010253906,28426343,0.0,0.0
2022-10-24,288.2192803128107,288.83876180337546,286.60865461446,287.18682861328125,3292671,0.0,0.0
2022-10-25,288.6322570253071,288.67356451798145,283.84168731405646,286.0304870605469,17906260,0.0,0.0
2022-10-27,286.3195367520154,287.72367725871584,284.00686707741687,285.61749267578125,19273344,0.0,0.0
2022-10-28,287.0629144945448,287.93016235037976,285.0393187128526,285.61749267578125,13572499,0.0,0.0
2022-10-31,287.43458242684625,289.49948554729417,284.7501978994183,288.01275634765625,14358449,0.0,0.0
2022-11-01,288.467098861316,289.4995506537312,286.7738842042639,288.673583984375,20422565,0.0,0.0
2022-11-02,287.8475766628655,294.24877163638735,287.8475766628655,292.92724609375,17427813,0.0,0.0
2022-11-03,292.39037070096987,296.1071808091715,291.56440417344214,292.142578125,11149636,0.0,0.0
2022-11-04,292.3903440460204,294.0422507733689,291.1513812791176,292.0599365234375,8709851,0.0,0.0
2022-11-07,293.21632322879685,294.3313898669706,289.08651659676076,291.9773864746094,10437370,0.0,0.0
2022-11-09,291.9773987935478,298.54379789803886,291.72960619683226,297.92431640625,21404869,0.0,0.0
2022-11-10,296.5201971125878,297.26354871339765,292.47297917936925,294.04229736328125,20071989,0.0,0.0
2022-11-11,297.3460995498256,298.1307847187009,292.9272194690169,294.33135986328125,11372654,0.0,0.0
